"id","album_id","duration_ms","tempo","time_signature","key","mode","acousticness","danceability","energy","instrumentalness","liveness","loudness","speechiness","valence","api_analysis_url","api_track_href"
"7sRrkKahRUzPO3woYzphHx","5oRb2isLfFHAvOmfexy4mo","20933","143.927","1","9","1","0.682","0.372","0.224","0.968","0.426","-22.275","0.0349","0.542","https://api.spotify.com/v1/audio-analysis/7sRrkKahRUzPO3woYzphHx","https://api.spotify.com/v1/tracks/7sRrkKahRUzPO3woYzphHx"
"0ki5tFQcjULi878j0ColPn","5oRb2isLfFHAvOmfexy4mo","139400","135.958","3","8","0","0.361","0.338","0.8","0.906","0.663","-8.447","0.0571","0.355","https://api.spotify.com/v1/audio-analysis/0ki5tFQcjULi878j0ColPn","https://api.spotify.com/v1/tracks/0ki5tFQcjULi878j0ColPn"
"2soDVRrtUsH2JULj4F4nJQ","5oRb2isLfFHAvOmfexy4mo","62400","192.409","3","0","1","0.941","0.841","0.534","0.972","0.126","-13.893","0.21","1.0","https://api.spotify.com/v1/audio-analysis/2soDVRrtUsH2JULj4F4nJQ","https://api.spotify.com/v1/tracks/2soDVRrtUsH2JULj4F4nJQ"
"4eQ47sHRBqNIjx1CJ9zDyb","5oRb2isLfFHAvOmfexy4mo","73600","145.355","3","5","1","0.83","0.667","0.256","0.135","0.279","-17.245","0.0763","0.363","https://api.spotify.com/v1/audio-analysis/4eQ47sHRBqNIjx1CJ9zDyb","https://api.spotify.com/v1/tracks/4eQ47sHRBqNIjx1CJ9zDyb"
"0rs21aQwMV0ChJEpfKxUYA","5oRb2isLfFHAvOmfexy4mo","82307","124.22","4","5","1","0.729","0.882","0.678","0.0794","0.115","-11.064","0.0597","0.947","https://api.spotify.com/v1/audio-analysis/0rs21aQwMV0ChJEpfKxUYA","https://api.spotify.com/v1/tracks/0rs21aQwMV0ChJEpfKxUYA"
"5kXLOedV8YmFGgJTeXg3Tw","5oRb2isLfFHAvOmfexy4mo","76267","164.088","3","2","1","0.624","0.736","0.487","0.716","0.117","-14.01","0.0624","0.366","https://api.spotify.com/v1/audio-analysis/5kXLOedV8YmFGgJTeXg3Tw","https://api.spotify.com/v1/tracks/5kXLOedV8YmFGgJTeXg3Tw"
"6HnQUlEQALMqXeP2Mf422S","5oRb2isLfFHAvOmfexy4mo","94827","162.286","4","4","0","0.839","0.573","0.527","0.92","0.159","-12.687","0.297","0.501","https://api.spotify.com/v1/audio-analysis/6HnQUlEQALMqXeP2Mf422S","https://api.spotify.com/v1/tracks/6HnQUlEQALMqXeP2Mf422S"
"4iBSIKk0wUXHuF1goxTPOR","5oRb2isLfFHAvOmfexy4mo","81867","57.965","4","6","1","0.974","0.608","0.0326","0.937","0.0989","-24.824","0.0525","0.25","https://api.spotify.com/v1/audio-analysis/4iBSIKk0wUXHuF1goxTPOR","https://api.spotify.com/v1/tracks/4iBSIKk0wUXHuF1goxTPOR"
"0wlbggIi91kLO3vDA3kM9V","5oRb2isLfFHAvOmfexy4mo","78640","128.07","4","8","1","0.835","0.396","0.459","0.919","0.165","-13.395","0.0491","0.728","https://api.spotify.com/v1/audio-analysis/0wlbggIi91kLO3vDA3kM9V","https://api.spotify.com/v1/tracks/0wlbggIi91kLO3vDA3kM9V"
"1WXdpHJCfvp2Fnuqt5tt3A","5oRb2isLfFHAvOmfexy4mo","62893","111.369","4","10","1","0.00878","0.177","0.96","0.992","0.916","-10.055","0.108","0.0363","https://api.spotify.com/v1/audio-analysis/1WXdpHJCfvp2Fnuqt5tt3A","https://api.spotify.com/v1/tracks/1WXdpHJCfvp2Fnuqt5tt3A"
"1WjLAZOdZdUG15iod6xVNR","5oRb2isLfFHAvOmfexy4mo","104600","137.458","4","2","0","0.243","0.27","0.533","0.969","0.202","-11.461","0.0832","0.475","https://api.spotify.com/v1/audio-analysis/1WjLAZOdZdUG15iod6xVNR","https://api.spotify.com/v1/tracks/1WjLAZOdZdUG15iod6xVNR"
"5VnQDCH9uFKdVB9CBVMJWz","5oRb2isLfFHAvOmfexy4mo","75107","103.386","4","0","1","0.00746","0.214","0.295","0.87","0.153","-14.922","0.0319","0.376","https://api.spotify.com/v1/audio-analysis/5VnQDCH9uFKdVB9CBVMJWz","https://api.spotify.com/v1/tracks/5VnQDCH9uFKdVB9CBVMJWz"
"3A2CjAVwXC3z1jqi0i15zz","5oRb2isLfFHAvOmfexy4mo","116800","66.409","3","11","1","0.118","0.247","0.0208","0.831","0.13","-12.528","0.0371","0.123","https://api.spotify.com/v1/audio-analysis/3A2CjAVwXC3z1jqi0i15zz","https://api.spotify.com/v1/tracks/3A2CjAVwXC3z1jqi0i15zz"
"42yizgFfv5ApGwBeiX806z","5oRb2isLfFHAvOmfexy4mo","170027","146.239","4","7","1","0.821","0.613","0.307","0.905","0.114","-16.635","0.0317","0.388","https://api.spotify.com/v1/audio-analysis/42yizgFfv5ApGwBeiX806z","https://api.spotify.com/v1/tracks/42yizgFfv5ApGwBeiX806z"
"2XVmVX1TxMokfUy21vNBaY","5oRb2isLfFHAvOmfexy4mo","111867","96.142","4","1","1","0.453","0.639","0.343","0.963","0.0803","-14.451","0.0266","0.43","https://api.spotify.com/v1/audio-analysis/2XVmVX1TxMokfUy21vNBaY","https://api.spotify.com/v1/tracks/2XVmVX1TxMokfUy21vNBaY"
"6kBZR0aBmka0Wq4xm6EDxf","5oRb2isLfFHAvOmfexy4mo","123840","87.165","4","2","0","0.369","0.568","0.514","0.898","0.101","-14.249","0.0407","0.847","https://api.spotify.com/v1/audio-analysis/6kBZR0aBmka0Wq4xm6EDxf","https://api.spotify.com/v1/tracks/6kBZR0aBmka0Wq4xm6EDxf"
"1oaD45LOqGJdnYFO0mxy7i","5oRb2isLfFHAvOmfexy4mo","82267","148.791","4","2","1","0.177","0.28","0.475","0.931","0.163","-12.105","0.042","0.504","https://api.spotify.com/v1/audio-analysis/1oaD45LOqGJdnYFO0mxy7i","https://api.spotify.com/v1/tracks/1oaD45LOqGJdnYFO0mxy7i"
"1NgU7OT8J9uWFT8n6c52wZ","5oRb2isLfFHAvOmfexy4mo","95627","80.166","3","0","0","0.33","0.706","0.154","0.908","0.0639","-21.246","0.352","0.535","https://api.spotify.com/v1/audio-analysis/1NgU7OT8J9uWFT8n6c52wZ","https://api.spotify.com/v1/tracks/1NgU7OT8J9uWFT8n6c52wZ"
"4zFXGFw1s8o4emT17xUdGS","5oRb2isLfFHAvOmfexy4mo","183867","156.159","4","1","1","0.0704","0.467","0.667","0.742","0.135","-10.341","0.0402","0.465","https://api.spotify.com/v1/audio-analysis/4zFXGFw1s8o4emT17xUdGS","https://api.spotify.com/v1/tracks/4zFXGFw1s8o4emT17xUdGS"
"6ZZT4J4TLdIPCjb3pxEuPs","5oRb2isLfFHAvOmfexy4mo","144933","93.916","4","2","1","0.731","0.115","0.382","0.756","0.136","-9.807","0.0333","0.0722","https://api.spotify.com/v1/audio-analysis/6ZZT4J4TLdIPCjb3pxEuPs","https://api.spotify.com/v1/tracks/6ZZT4J4TLdIPCjb3pxEuPs"
"50TYNc46MIeRvdqsfgobwc","5oRb2isLfFHAvOmfexy4mo","157640","150.246","4","9","0","0.522","0.66","0.441","0.000383","0.17","-10.288","0.0338","0.895","https://api.spotify.com/v1/audio-analysis/50TYNc46MIeRvdqsfgobwc","https://api.spotify.com/v1/tracks/50TYNc46MIeRvdqsfgobwc"
"4BZvNcOZozYfIBKooOXT8V","5oRb2isLfFHAvOmfexy4mo","109600","81.095","4","7","1","0.968","0.555","0.19","0.912","0.144","-15.438","0.0292","0.913","https://api.spotify.com/v1/audio-analysis/4BZvNcOZozYfIBKooOXT8V","https://api.spotify.com/v1/tracks/4BZvNcOZozYfIBKooOXT8V"
"7sL3W1rYSU1NJD7l17NdeO","5oRb2isLfFHAvOmfexy4mo","48800","124.775","4","5","1","0.646","0.678","0.125","0.922","0.144","-14.707","0.0415","0.837","https://api.spotify.com/v1/audio-analysis/7sL3W1rYSU1NJD7l17NdeO","https://api.spotify.com/v1/tracks/7sL3W1rYSU1NJD7l17NdeO"
"7MCdj5jtTLHcMnD55gtJ13","5oRb2isLfFHAvOmfexy4mo","133693","176.374","4","2","1","0.724","0.426","0.283","0.765","0.101","-16.715","0.032","0.187","https://api.spotify.com/v1/audio-analysis/7MCdj5jtTLHcMnD55gtJ13","https://api.spotify.com/v1/tracks/7MCdj5jtTLHcMnD55gtJ13"
"6tkMFg95X1TzTsYw1oPdJ7","5oRb2isLfFHAvOmfexy4mo","102640","92.231","3","5","1","0.802","0.53","0.462","0.903","0.117","-10.522","0.0279","0.249","https://api.spotify.com/v1/audio-analysis/6tkMFg95X1TzTsYw1oPdJ7","https://api.spotify.com/v1/tracks/6tkMFg95X1TzTsYw1oPdJ7"
"45mf8xL07hFV3QTQjO22Yh","5oRb2isLfFHAvOmfexy4mo","75800","131.796","3","1","1","0.752","0.524","0.593","0.792","0.317","-12.178","0.14","0.331","https://api.spotify.com/v1/audio-analysis/45mf8xL07hFV3QTQjO22Yh","https://api.spotify.com/v1/tracks/45mf8xL07hFV3QTQjO22Yh"
"5ZxMtYWpKZEteuVJAHEDfa","5oRb2isLfFHAvOmfexy4mo","94933","200.09","4","2","1","0.705","0.626","0.451","0.853","0.0737","-15.808","0.0429","0.654","https://api.spotify.com/v1/audio-analysis/5ZxMtYWpKZEteuVJAHEDfa","https://api.spotify.com/v1/tracks/5ZxMtYWpKZEteuVJAHEDfa"
"4uzpXPH12sLI1uWPHo9jDD","5oRb2isLfFHAvOmfexy4mo","55933","79.98","3","0","1","0.94","0.238","0.0306","0.788","0.118","-19.794","0.0348","0.0965","https://api.spotify.com/v1/audio-analysis/4uzpXPH12sLI1uWPHo9jDD","https://api.spotify.com/v1/tracks/4uzpXPH12sLI1uWPHo9jDD"
"5QGgcf7KvZnJLtIBMNj0wv","5oRb2isLfFHAvOmfexy4mo","110760","133.572","4","5","1","0.255","0.566","0.279","0.455","0.644","-12.441","0.0473","0.74","https://api.spotify.com/v1/audio-analysis/5QGgcf7KvZnJLtIBMNj0wv","https://api.spotify.com/v1/tracks/5QGgcf7KvZnJLtIBMNj0wv"
"5sGlXFVe3zMtksbyoWMzVc","5oRb2isLfFHAvOmfexy4mo","45240","116.187","3","9","0","0.327","0.593","0.271","0.985","0.251","-15.421","0.0577","0.0345","https://api.spotify.com/v1/audio-analysis/5sGlXFVe3zMtksbyoWMzVc","https://api.spotify.com/v1/tracks/5sGlXFVe3zMtksbyoWMzVc"
"1Gc3juQCV0XZERYPmha6ze","5oRb2isLfFHAvOmfexy4mo","61427","132.121","4","7","1","0.802","0.444","0.406","0.98","0.338","-16.105","0.0427","0.597","https://api.spotify.com/v1/audio-analysis/1Gc3juQCV0XZERYPmha6ze","https://api.spotify.com/v1/tracks/1Gc3juQCV0XZERYPmha6ze"
"2W8XlmrmCEadkzWE4htZKm","5oRb2isLfFHAvOmfexy4mo","59507","193.967","3","11","1","0.789","0.503","0.442","0.932","0.193","-14.289","0.0846","0.804","https://api.spotify.com/v1/audio-analysis/2W8XlmrmCEadkzWE4htZKm","https://api.spotify.com/v1/tracks/2W8XlmrmCEadkzWE4htZKm"
"0xDjOnZXcyWhp3nykhQB6Y","5oRb2isLfFHAvOmfexy4mo","115827","199.835","3","11","0","0.593","0.755","0.266","0.00465","0.0628","-10.162","0.0894","0.879","https://api.spotify.com/v1/audio-analysis/0xDjOnZXcyWhp3nykhQB6Y","https://api.spotify.com/v1/tracks/0xDjOnZXcyWhp3nykhQB6Y"
"7zzU2Ibafcz5wRhiYaTA4t","5oRb2isLfFHAvOmfexy4mo","57840","95.565","1","0","0","0.151","0.379","0.528","0.765","0.344","-13.675","0.0421","0.212","https://api.spotify.com/v1/audio-analysis/7zzU2Ibafcz5wRhiYaTA4t","https://api.spotify.com/v1/tracks/7zzU2Ibafcz5wRhiYaTA4t"
"1SOf7URWKJ7raiRAZF3MMa","5oRb2isLfFHAvOmfexy4mo","92760","170.435","4","6","1","0.0533","0.314","0.616","0.894","0.371","-9.545","0.0696","0.453","https://api.spotify.com/v1/audio-analysis/1SOf7URWKJ7raiRAZF3MMa","https://api.spotify.com/v1/tracks/1SOf7URWKJ7raiRAZF3MMa"
"3IoBNfTwKkfxW7ziAzQIlm","5oRb2isLfFHAvOmfexy4mo","194933","155.892","3","0","1","0.274","0.124","0.354","0.926","0.141","-13.077","0.0328","0.324","https://api.spotify.com/v1/audio-analysis/3IoBNfTwKkfxW7ziAzQIlm","https://api.spotify.com/v1/tracks/3IoBNfTwKkfxW7ziAzQIlm"
"3VtZ1DdbuBJNHhGSfD6rSm","5oRb2isLfFHAvOmfexy4mo","173467","94.093","4","2","0","0.776","0.694","0.532","0.947","0.122","-11.114","0.0795","0.602","https://api.spotify.com/v1/audio-analysis/3VtZ1DdbuBJNHhGSfD6rSm","https://api.spotify.com/v1/tracks/3VtZ1DdbuBJNHhGSfD6rSm"
"1rhOy83Ld5TwaKux3BDQ8d","5oRb2isLfFHAvOmfexy4mo","55107","160.264","4","8","1","0.0832","0.779","0.781","0.971","0.103","-18.468","0.245","0.973","https://api.spotify.com/v1/audio-analysis/1rhOy83Ld5TwaKux3BDQ8d","https://api.spotify.com/v1/tracks/1rhOy83Ld5TwaKux3BDQ8d"
"2jHwCaloUFrPQg6lCwdEnS","5oRb2isLfFHAvOmfexy4mo","129267","116.058","4","11","0","0.495","0.374","0.443","0.972","0.342","-10.73","0.0365","0.113","https://api.spotify.com/v1/audio-analysis/2jHwCaloUFrPQg6lCwdEnS","https://api.spotify.com/v1/tracks/2jHwCaloUFrPQg6lCwdEnS"
"3qVIrUnDvWogdYGkqOwVxR","5oRb2isLfFHAvOmfexy4mo","103467","86.886","4","0","1","0.871","0.238","0.219","0.98","0.136","-13.081","0.0359","0.0793","https://api.spotify.com/v1/audio-analysis/3qVIrUnDvWogdYGkqOwVxR","https://api.spotify.com/v1/tracks/3qVIrUnDvWogdYGkqOwVxR"
"0tDZeM5lzaBS0aJeKnUAHZ","5oRb2isLfFHAvOmfexy4mo","133000","153.996","4","2","0","0.808","0.211","0.327","0.985","0.102","-13.361","0.0357","0.202","https://api.spotify.com/v1/audio-analysis/0tDZeM5lzaBS0aJeKnUAHZ","https://api.spotify.com/v1/tracks/0tDZeM5lzaBS0aJeKnUAHZ"
"08Swt5W6SIdhRsHO5SJtk8","5oRb2isLfFHAvOmfexy4mo","110827","96.148","4","4","1","0.226","0.599","0.398","0.584","0.103","-10.732","0.0382","0.386","https://api.spotify.com/v1/audio-analysis/08Swt5W6SIdhRsHO5SJtk8","https://api.spotify.com/v1/tracks/08Swt5W6SIdhRsHO5SJtk8"
"4plipCVCbSCyzassfHZnQS","5oRb2isLfFHAvOmfexy4mo","118307","128.097","3","7","0","0.462","0.299","0.341","0.699","0.329","-11.148","0.0311","0.0953","https://api.spotify.com/v1/audio-analysis/4plipCVCbSCyzassfHZnQS","https://api.spotify.com/v1/tracks/4plipCVCbSCyzassfHZnQS"
"42SHPb8aEmnW78snUsFmkB","5oRb2isLfFHAvOmfexy4mo","127400","82.82","4","9","1","0.971","0.333","0.283","0.163","0.101","-11.422","0.0306","0.205","https://api.spotify.com/v1/audio-analysis/42SHPb8aEmnW78snUsFmkB","https://api.spotify.com/v1/tracks/42SHPb8aEmnW78snUsFmkB"
"4e7bUznm7T0VwXwz3IkBdK","5oRb2isLfFHAvOmfexy4mo","101560","152.252","3","11","1","0.00997","0.686","0.212","0.792","0.125","-16.904","0.114","0.616","https://api.spotify.com/v1/audio-analysis/4e7bUznm7T0VwXwz3IkBdK","https://api.spotify.com/v1/tracks/4e7bUznm7T0VwXwz3IkBdK"
"19M31IMt52tIt57om2urgF","5oRb2isLfFHAvOmfexy4mo","129667","166.278","3","8","1","0.608","0.668","0.357","0.974","0.0987","-12.911","0.063","0.53","https://api.spotify.com/v1/audio-analysis/19M31IMt52tIt57om2urgF","https://api.spotify.com/v1/tracks/19M31IMt52tIt57om2urgF"
"73e8Vj0rVYbuDeiKA56h5n","5oRb2isLfFHAvOmfexy4mo","102773","128.163","4","11","0","0.655","0.593","0.313","0.351","0.125","-11.21","0.0302","0.0634","https://api.spotify.com/v1/audio-analysis/73e8Vj0rVYbuDeiKA56h5n","https://api.spotify.com/v1/tracks/73e8Vj0rVYbuDeiKA56h5n"
"3eNn09ItNx4RPYQXmDJdNn","5oRb2isLfFHAvOmfexy4mo","52200","148.245","4","4","0","8.87e-05","0.767","0.503","0.965","0.074","-16.625","0.0592","0.794","https://api.spotify.com/v1/audio-analysis/3eNn09ItNx4RPYQXmDJdNn","https://api.spotify.com/v1/tracks/3eNn09ItNx4RPYQXmDJdNn"
"6zxOjsSLvVSixsgcNukEdf","5oRb2isLfFHAvOmfexy4mo","143333","139.184","3","6","1","0.882","0.55","0.316","0.916","0.0931","-13.889","0.0307","0.598","https://api.spotify.com/v1/audio-analysis/6zxOjsSLvVSixsgcNukEdf","https://api.spotify.com/v1/tracks/6zxOjsSLvVSixsgcNukEdf"
"7JdPFvKn1PxDN7VgE47qUE","5oRb2isLfFHAvOmfexy4mo","149560","115.168","4","7","1","0.85","0.736","0.298","0.0539","0.386","-9.987","0.0354","0.901","https://api.spotify.com/v1/audio-analysis/7JdPFvKn1PxDN7VgE47qUE","https://api.spotify.com/v1/tracks/7JdPFvKn1PxDN7VgE47qUE"
"5YCSX3R9fZ3xopAHF775J0","5oRb2isLfFHAvOmfexy4mo","117667","80.091","4","7","1","0.853","0.433","0.184","0.907","0.0957","-13.376","0.0288","0.328","https://api.spotify.com/v1/audio-analysis/5YCSX3R9fZ3xopAHF775J0","https://api.spotify.com/v1/tracks/5YCSX3R9fZ3xopAHF775J0"
"1Bxwz86q6vGY9qvyNhEtxt","5oRb2isLfFHAvOmfexy4mo","89707","100.14","3","0","0","0.85","0.73","0.542","0.0152","0.103","-12.594","0.051","0.711","https://api.spotify.com/v1/audio-analysis/1Bxwz86q6vGY9qvyNhEtxt","https://api.spotify.com/v1/tracks/1Bxwz86q6vGY9qvyNhEtxt"
"21w77BwuURvF9ZHYQx5j1V","5oRb2isLfFHAvOmfexy4mo","120893","78.531","4","8","1","0.122","0.348","0.499","0.537","0.157","-10.776","0.0374","0.645","https://api.spotify.com/v1/audio-analysis/21w77BwuURvF9ZHYQx5j1V","https://api.spotify.com/v1/tracks/21w77BwuURvF9ZHYQx5j1V"
"172aKbcjpCojTOtCGdncnb","5oRb2isLfFHAvOmfexy4mo","176267","132.003","4","2","1","0.55","0.605","0.317","0.719","0.144","-10.359","0.029","0.0929","https://api.spotify.com/v1/audio-analysis/172aKbcjpCojTOtCGdncnb","https://api.spotify.com/v1/tracks/172aKbcjpCojTOtCGdncnb"
"1pukYFHP0mxxZ0f4LHNTF5","5oRb2isLfFHAvOmfexy4mo","57040","80.109","1","4","0","0.871","0.433","0.144","0.761","0.199","-20.92","0.0325","0.289","https://api.spotify.com/v1/audio-analysis/1pukYFHP0mxxZ0f4LHNTF5","https://api.spotify.com/v1/tracks/1pukYFHP0mxxZ0f4LHNTF5"
"5BaEKgDojPlVS9JL07qYRJ","5oRb2isLfFHAvOmfexy4mo","178893","152.419","3","2","1","0.0421","0.345","0.666","0.912","0.346","-9.872","0.0631","0.525","https://api.spotify.com/v1/audio-analysis/5BaEKgDojPlVS9JL07qYRJ","https://api.spotify.com/v1/tracks/5BaEKgDojPlVS9JL07qYRJ"
"5KgjHia4mxO1U6iRhkiXqd","5oRb2isLfFHAvOmfexy4mo","123667","132.225","3","0","1","0.0622","0.591","0.463","0.14","0.171","-12.516","0.0382","0.371","https://api.spotify.com/v1/audio-analysis/5KgjHia4mxO1U6iRhkiXqd","https://api.spotify.com/v1/tracks/5KgjHia4mxO1U6iRhkiXqd"
"49SJHI75Kzpzz8KewFKibm","5oRb2isLfFHAvOmfexy4mo","49840","73.854","4","8","0","0.954","0.366","0.299","0.99","0.187","-16.621","0.0387","0.0398","https://api.spotify.com/v1/audio-analysis/49SJHI75Kzpzz8KewFKibm","https://api.spotify.com/v1/tracks/49SJHI75Kzpzz8KewFKibm"
"2Tbvq8nqZ38kckQAEopl8P","5oRb2isLfFHAvOmfexy4mo","60333","180.181","5","10","0","0.832","0.279","0.298","0.503","0.146","-12.088","0.0336","0.164","https://api.spotify.com/v1/audio-analysis/2Tbvq8nqZ38kckQAEopl8P","https://api.spotify.com/v1/tracks/2Tbvq8nqZ38kckQAEopl8P"
"5807rBxKak3D99yG05VnAn","5oRb2isLfFHAvOmfexy4mo","197093","156.257","4","2","1","0.0421","0.554","0.585","0.582","0.0818","-11.187","0.032","0.412","https://api.spotify.com/v1/audio-analysis/5807rBxKak3D99yG05VnAn","https://api.spotify.com/v1/tracks/5807rBxKak3D99yG05VnAn"
"3nC5IsoNGyzWsRZ4H67jOK","5oRb2isLfFHAvOmfexy4mo","141400","80.689","4","6","0","0.199","0.138","0.624","0.852","0.345","-7.149","0.067","0.11","https://api.spotify.com/v1/audio-analysis/3nC5IsoNGyzWsRZ4H67jOK","https://api.spotify.com/v1/tracks/3nC5IsoNGyzWsRZ4H67jOK"
"76pqZBQaFjYRbDjF1exGam","5oRb2isLfFHAvOmfexy4mo","541267","106.948","3","11","1","0.457","0.278","0.415","0.891","0.272","-13.618","0.0393","0.279","https://api.spotify.com/v1/audio-analysis/76pqZBQaFjYRbDjF1exGam","https://api.spotify.com/v1/tracks/76pqZBQaFjYRbDjF1exGam"
"4myA2VXyTlPSIjR5Blisaa","5oRb2isLfFHAvOmfexy4mo","421000","76.095","4","4","1","0.632","0.241","0.353","0.687","0.177","-12.425","0.0308","0.0761","https://api.spotify.com/v1/audio-analysis/4myA2VXyTlPSIjR5Blisaa","https://api.spotify.com/v1/tracks/4myA2VXyTlPSIjR5Blisaa"
"6J83YgjJSTexCvEOrQYv0E","5oRb2isLfFHAvOmfexy4mo","54733","82.105","4","3","1","0.241","0.398","0.178","0.225","0.0988","-18.872","0.0272","0.0379","https://api.spotify.com/v1/audio-analysis/6J83YgjJSTexCvEOrQYv0E","https://api.spotify.com/v1/tracks/6J83YgjJSTexCvEOrQYv0E"
