"id","album_id","duration_ms","tempo","time_signature","key","mode","acousticness","danceability","energy","instrumentalness","liveness","loudness","speechiness","valence","api_analysis_url","api_track_href"
"6WI9J2NRh4wJMKcZ2FZbbR","2bZlVti3G35TXHANYliIUF","119173","70.393","3","2","1","0.881","0.266","0.128","0.883","0.107","-15.978","0.0355","0.0497","https://api.spotify.com/v1/audio-analysis/6WI9J2NRh4wJMKcZ2FZbbR","https://api.spotify.com/v1/tracks/6WI9J2NRh4wJMKcZ2FZbbR"
"4p5p5DLuyJErNusRnFyiyx","2bZlVti3G35TXHANYliIUF","87773","82.589","1","7","0","0.965","0.214","0.121","0.92","0.148","-11.03","0.0332","0.036","https://api.spotify.com/v1/audio-analysis/4p5p5DLuyJErNusRnFyiyx","https://api.spotify.com/v1/tracks/4p5p5DLuyJErNusRnFyiyx"
"6yNNp5iqWOSBE7vV8qlHlF","2bZlVti3G35TXHANYliIUF","134960","141.977","3","0","1","0.125","0.807","0.522","0.79","0.135","-15.819","0.0409","0.903","https://api.spotify.com/v1/audio-analysis/6yNNp5iqWOSBE7vV8qlHlF","https://api.spotify.com/v1/tracks/6yNNp5iqWOSBE7vV8qlHlF"
"1hVbrgst0dzDQhIZjWlyqR","2bZlVti3G35TXHANYliIUF","67747","137.017","4","0","1","0.531","0.68","0.593","0.582","0.128","-14.77","0.0562","0.961","https://api.spotify.com/v1/audio-analysis/1hVbrgst0dzDQhIZjWlyqR","https://api.spotify.com/v1/tracks/1hVbrgst0dzDQhIZjWlyqR"
"0JftQ1iNrq25kBmTDBAQ5W","2bZlVti3G35TXHANYliIUF","129320","137.946","4","7","1","0.0141","0.361","0.603","0.358","0.538","-9.308","0.0338","0.486","https://api.spotify.com/v1/audio-analysis/0JftQ1iNrq25kBmTDBAQ5W","https://api.spotify.com/v1/tracks/0JftQ1iNrq25kBmTDBAQ5W"
"4P6PO4dEveOAstQ4evpW4U","2bZlVti3G35TXHANYliIUF","122733","101.964","3","0","1","0.74","0.481","0.333","3.66e-05","0.0792","-14.643","0.031","0.213","https://api.spotify.com/v1/audio-analysis/4P6PO4dEveOAstQ4evpW4U","https://api.spotify.com/v1/tracks/4P6PO4dEveOAstQ4evpW4U"
"1hBddquB73pIr12wSTzN91","2bZlVti3G35TXHANYliIUF","84373","83.544","1","7","1","0.622","0.106","0.282","0.119","0.373","-12.499","0.0383","0.0925","https://api.spotify.com/v1/audio-analysis/1hBddquB73pIr12wSTzN91","https://api.spotify.com/v1/tracks/1hBddquB73pIr12wSTzN91"
"0S2rIQewSa3PBo5AvsR5ot","2bZlVti3G35TXHANYliIUF","5947","0","0","0","1","0","0","0.000974","0","0","-15.306","0","0","https://api.spotify.com/v1/audio-analysis/0S2rIQewSa3PBo5AvsR5ot","https://api.spotify.com/v1/tracks/0S2rIQewSa3PBo5AvsR5ot"
"4cpOVmFVnYKpFjSHwsZhbB","2bZlVti3G35TXHANYliIUF","82427","140.181","4","0","1","0.204","0.442","0.241","0.9","0.124","-11.861","0.0404","0.595","https://api.spotify.com/v1/audio-analysis/4cpOVmFVnYKpFjSHwsZhbB","https://api.spotify.com/v1/tracks/4cpOVmFVnYKpFjSHwsZhbB"
"1CjzWHRLcmZxTkO8jtHxsU","2bZlVti3G35TXHANYliIUF","117187","169.05","1","11","0","0.908","0.103","0.353","0.816","0.125","-10.159","0.0338","0.0575","https://api.spotify.com/v1/audio-analysis/1CjzWHRLcmZxTkO8jtHxsU","https://api.spotify.com/v1/tracks/1CjzWHRLcmZxTkO8jtHxsU"
"4miglw12HWCv4micwfok2t","2bZlVti3G35TXHANYliIUF","78440","85.901","4","7","1","0.000962","0.179","0.511","0.821","0.333","-8.424","0.0321","0.246","https://api.spotify.com/v1/audio-analysis/4miglw12HWCv4micwfok2t","https://api.spotify.com/v1/tracks/4miglw12HWCv4micwfok2t"
"2Dp2ISB9GIbqRVUSBHlYlk","2bZlVti3G35TXHANYliIUF","25827","119.617","3","10","0","0.404","0.414","0.408","0.962","0.122","-9.809","0.0417","0.375","https://api.spotify.com/v1/audio-analysis/2Dp2ISB9GIbqRVUSBHlYlk","https://api.spotify.com/v1/tracks/2Dp2ISB9GIbqRVUSBHlYlk"
"7kvjYs1nQoiXNlxc66rE7m","2bZlVti3G35TXHANYliIUF","116333","91.559","3","7","0","0.318","0.548","0.836","0.845","0.156","-12.748","0.037","0.933","https://api.spotify.com/v1/audio-analysis/7kvjYs1nQoiXNlxc66rE7m","https://api.spotify.com/v1/tracks/7kvjYs1nQoiXNlxc66rE7m"
"1f3CbnQLoZOVyjoX1GohKj","2bZlVti3G35TXHANYliIUF","94587","142.998","4","7","1","0.619","0.453","0.656","0.795","0.905","-11.162","0.0497","0.0703","https://api.spotify.com/v1/audio-analysis/1f3CbnQLoZOVyjoX1GohKj","https://api.spotify.com/v1/tracks/1f3CbnQLoZOVyjoX1GohKj"
"4tF4dPrryOTqkwNYydxTLb","2bZlVti3G35TXHANYliIUF","74347","77.949","3","7","1","0.521","0.737","0.108","0","0.15","-12.88","0.0329","0.85","https://api.spotify.com/v1/audio-analysis/4tF4dPrryOTqkwNYydxTLb","https://api.spotify.com/v1/tracks/4tF4dPrryOTqkwNYydxTLb"
"7mjw6GFTCsw3pFlr2wvhns","2bZlVti3G35TXHANYliIUF","93213","169.929","3","0","1","0.527","0.527","0.476","6.59e-06","0.222","-12.093","0.0499","0.954","https://api.spotify.com/v1/audio-analysis/7mjw6GFTCsw3pFlr2wvhns","https://api.spotify.com/v1/tracks/7mjw6GFTCsw3pFlr2wvhns"
"4SPeSKEtqwTd6r11R0IDop","2bZlVti3G35TXHANYliIUF","98707","84.904","4","5","1","0.0683","0.163","0.39","0.531","0.221","-10.325","0.0317","0.203","https://api.spotify.com/v1/audio-analysis/4SPeSKEtqwTd6r11R0IDop","https://api.spotify.com/v1/tracks/4SPeSKEtqwTd6r11R0IDop"
"1XoNeA5EK1TzisURKWmFnq","2bZlVti3G35TXHANYliIUF","105627","113.423","4","4","1","0.684","0.47","0.427","0.265","0.185","-12.248","0.0386","0.232","https://api.spotify.com/v1/audio-analysis/1XoNeA5EK1TzisURKWmFnq","https://api.spotify.com/v1/tracks/1XoNeA5EK1TzisURKWmFnq"
"5H7OdznQ9UdDzrpoD9HgRf","2bZlVti3G35TXHANYliIUF","111853","80.009","3","0","1","0.139","0.606","0.676","0.249","0.331","-10.127","0.0387","0.614","https://api.spotify.com/v1/audio-analysis/5H7OdznQ9UdDzrpoD9HgRf","https://api.spotify.com/v1/tracks/5H7OdznQ9UdDzrpoD9HgRf"
"08hQfy6hCxzkPhuXBFQLNS","2bZlVti3G35TXHANYliIUF","104053","195.874","5","9","0","0.81","0.0865","0.241","0.94","0.276","-12.516","0.0394","0.0393","https://api.spotify.com/v1/audio-analysis/08hQfy6hCxzkPhuXBFQLNS","https://api.spotify.com/v1/tracks/08hQfy6hCxzkPhuXBFQLNS"
"03hpsXz6p3bXHAe7EZg99m","2bZlVti3G35TXHANYliIUF","118053","159.964","1","8","1","9.78e-05","0.509","0.516","0.937","0.157","-12.493","0.025","0.357","https://api.spotify.com/v1/audio-analysis/03hpsXz6p3bXHAe7EZg99m","https://api.spotify.com/v1/tracks/03hpsXz6p3bXHAe7EZg99m"
"3boHFhxUitvErPrsd941wB","2bZlVti3G35TXHANYliIUF","77547","145.691","4","5","1","0.856","0.354","0.269","0.997","0.22","-12.475","0.0307","0.0439","https://api.spotify.com/v1/audio-analysis/3boHFhxUitvErPrsd941wB","https://api.spotify.com/v1/tracks/3boHFhxUitvErPrsd941wB"
"5ijVyF4F0nyenP9hElU7Go","2bZlVti3G35TXHANYliIUF","146653","203.97","3","9","0","0.111","0.244","0.377","0.0867","0.275","-12.66","0.031","0.294","https://api.spotify.com/v1/audio-analysis/5ijVyF4F0nyenP9hElU7Go","https://api.spotify.com/v1/tracks/5ijVyF4F0nyenP9hElU7Go"
"5XlcBHMjuuTucfFbYonUEQ","2bZlVti3G35TXHANYliIUF","88547","130.948","4","0","1","0.572","0.81","0.59","0.95","0.075","-15.199","0.0795","0.754","https://api.spotify.com/v1/audio-analysis/5XlcBHMjuuTucfFbYonUEQ","https://api.spotify.com/v1/tracks/5XlcBHMjuuTucfFbYonUEQ"
"28zQThG8tCAEn7KiH58Cpq","2bZlVti3G35TXHANYliIUF","66320","119.801","4","0","1","0.124","0.579","0.31","7.2e-05","0.252","-14.576","0.103","0.715","https://api.spotify.com/v1/audio-analysis/28zQThG8tCAEn7KiH58Cpq","https://api.spotify.com/v1/tracks/28zQThG8tCAEn7KiH58Cpq"
"4xFhcvewwG7FDXfBK9ljns","2bZlVti3G35TXHANYliIUF","104227","143.979","4","4","0","0.000335","0.491","0.752","0.823","0.0712","-11.171","0.0485","0.448","https://api.spotify.com/v1/audio-analysis/4xFhcvewwG7FDXfBK9ljns","https://api.spotify.com/v1/tracks/4xFhcvewwG7FDXfBK9ljns"
"3mO2HoQDSReIiRRYE0iH6Q","2bZlVti3G35TXHANYliIUF","117280","75.964","4","0","1","0.511","0.426","0.22","0.744","0.157","-13.163","0.0285","0.167","https://api.spotify.com/v1/audio-analysis/3mO2HoQDSReIiRRYE0iH6Q","https://api.spotify.com/v1/tracks/3mO2HoQDSReIiRRYE0iH6Q"
"3QQnyMMNutqt27it5JXzTZ","2bZlVti3G35TXHANYliIUF","136507","128.992","4","9","0","0.0395","0.585","0.496","0.869","0.268","-11.638","0.0284","0.489","https://api.spotify.com/v1/audio-analysis/3QQnyMMNutqt27it5JXzTZ","https://api.spotify.com/v1/tracks/3QQnyMMNutqt27it5JXzTZ"
"7EFwZuzKAZYMzYgUlJg2qe","2bZlVti3G35TXHANYliIUF","114067","82.023","4","5","1","0.00277","0.409","0.758","0.509","0.305","-12.858","0.0686","0.409","https://api.spotify.com/v1/audio-analysis/7EFwZuzKAZYMzYgUlJg2qe","https://api.spotify.com/v1/tracks/7EFwZuzKAZYMzYgUlJg2qe"
"4emkSZ4n5NhDr4rmwmwtyo","2bZlVti3G35TXHANYliIUF","104787","89.928","4","6","0","0.433","0.144","0.339","0.894","0.116","-10.332","0.0333","0.0544","https://api.spotify.com/v1/audio-analysis/4emkSZ4n5NhDr4rmwmwtyo","https://api.spotify.com/v1/tracks/4emkSZ4n5NhDr4rmwmwtyo"
"4gmJ5K63YKH8RYuVTPY5Z1","2bZlVti3G35TXHANYliIUF","156067","157.102","4","9","0","0.0198","0.353","0.564","0.98","0.202","-13.045","0.0298","0.313","https://api.spotify.com/v1/audio-analysis/4gmJ5K63YKH8RYuVTPY5Z1","https://api.spotify.com/v1/tracks/4gmJ5K63YKH8RYuVTPY5Z1"
"7GfyCrfD4JLTfchHG52aRs","2bZlVti3G35TXHANYliIUF","148373","76.303","4","9","0","0.954","0.254","0.122","0.962","0.0828","-16.851","0.0321","0.0385","https://api.spotify.com/v1/audio-analysis/7GfyCrfD4JLTfchHG52aRs","https://api.spotify.com/v1/tracks/7GfyCrfD4JLTfchHG52aRs"
"4Zm5ZC28nbJP9kqOr0tDg2","2bZlVti3G35TXHANYliIUF","146227","81.058","4","6","1","0.56","0.497","0.29","0.881","0.181","-13.709","0.0341","0.785","https://api.spotify.com/v1/audio-analysis/4Zm5ZC28nbJP9kqOr0tDg2","https://api.spotify.com/v1/tracks/4Zm5ZC28nbJP9kqOr0tDg2"
"2lUgVST65X7H5H97ldAt8a","2bZlVti3G35TXHANYliIUF","112280","169.974","3","7","0","0.0216","0.0883","0.23","0.938","0.192","-11.146","0.0304","0.088","https://api.spotify.com/v1/audio-analysis/2lUgVST65X7H5H97ldAt8a","https://api.spotify.com/v1/tracks/2lUgVST65X7H5H97ldAt8a"
"3GbtffekY2dFslkoKppeb3","2bZlVti3G35TXHANYliIUF","159440","76.028","5","11","0","0.38","0.184","0.336","0.655","0.342","-11.54","0.0346","0.244","https://api.spotify.com/v1/audio-analysis/3GbtffekY2dFslkoKppeb3","https://api.spotify.com/v1/tracks/3GbtffekY2dFslkoKppeb3"
"13kCaL7EHSumyZL5fAbylr","2bZlVti3G35TXHANYliIUF","88720","143.943","3","9","0","0.856","0.527","0.26","0.017","0.0838","-14.764","0.0323","0.382","https://api.spotify.com/v1/audio-analysis/13kCaL7EHSumyZL5fAbylr","https://api.spotify.com/v1/tracks/13kCaL7EHSumyZL5fAbylr"
"1JPy4tk0qa9M6meIN9A4zY","2bZlVti3G35TXHANYliIUF","80813","106.554","3","0","1","0.923","0.189","0.179","0.885","0.347","-12.883","0.0351","0.0661","https://api.spotify.com/v1/audio-analysis/1JPy4tk0qa9M6meIN9A4zY","https://api.spotify.com/v1/tracks/1JPy4tk0qa9M6meIN9A4zY"
"5nZ75vhzbUECRVamoI9Tr9","2bZlVti3G35TXHANYliIUF","147427","67.741","4","7","1","0.291","0.282","0.462","0.00125","0.324","-9.944","0.0342","0.232","https://api.spotify.com/v1/audio-analysis/5nZ75vhzbUECRVamoI9Tr9","https://api.spotify.com/v1/tracks/5nZ75vhzbUECRVamoI9Tr9"
"1DBVCV3WLyVJNUvpqYVTDG","2bZlVti3G35TXHANYliIUF","62467","152.65","3","7","1","0.00628","0.361","0.287","0.494","0.239","-11.884","0.0377","0.152","https://api.spotify.com/v1/audio-analysis/1DBVCV3WLyVJNUvpqYVTDG","https://api.spotify.com/v1/tracks/1DBVCV3WLyVJNUvpqYVTDG"
"5wD9HxlRqdMgVbikT2DSXR","2bZlVti3G35TXHANYliIUF","85960","155.889","4","4","0","0.105","0.538","0.342","0.832","0.0757","-18.576","0.0464","0.741","https://api.spotify.com/v1/audio-analysis/5wD9HxlRqdMgVbikT2DSXR","https://api.spotify.com/v1/tracks/5wD9HxlRqdMgVbikT2DSXR"
"1wtWmY8QGoTfRMY0PsebkZ","2bZlVti3G35TXHANYliIUF","155973","87.611","3","4","0","0.0671","0.413","0.517","0.56","0.0848","-9.451","0.0307","0.14","https://api.spotify.com/v1/audio-analysis/1wtWmY8QGoTfRMY0PsebkZ","https://api.spotify.com/v1/tracks/1wtWmY8QGoTfRMY0PsebkZ"
"4W6Py0wbjdtsuf3bxfPqzh","2bZlVti3G35TXHANYliIUF","211947","102.047","3","9","0","0.191","0.467","0.455","0.508","0.307","-9.162","0.0265","0.324","https://api.spotify.com/v1/audio-analysis/4W6Py0wbjdtsuf3bxfPqzh","https://api.spotify.com/v1/tracks/4W6Py0wbjdtsuf3bxfPqzh"
"3MkUXVvE5rc8xbs1YsAJzi","2bZlVti3G35TXHANYliIUF","119480","110.435","4","3","0","0.107","0.245","0.281","0.192","0.0454","-12.917","0.0355","0.16","https://api.spotify.com/v1/audio-analysis/3MkUXVvE5rc8xbs1YsAJzi","https://api.spotify.com/v1/tracks/3MkUXVvE5rc8xbs1YsAJzi"
"2IU10X4rrBc0mc7qzLos70","2bZlVti3G35TXHANYliIUF","121387","84.742","5","6","0","0.955","0.191","0.106","0.955","0.0868","-17.995","0.0341","0.0514","https://api.spotify.com/v1/audio-analysis/2IU10X4rrBc0mc7qzLos70","https://api.spotify.com/v1/tracks/2IU10X4rrBc0mc7qzLos70"
"1hrKjcEHS40Yc3Ho1vMYgb","2bZlVti3G35TXHANYliIUF","115093","158.247","4","11","0","0.877","0.359","0.227","0.908","0.113","-20.962","0.0316","0.27","https://api.spotify.com/v1/audio-analysis/1hrKjcEHS40Yc3Ho1vMYgb","https://api.spotify.com/v1/tracks/1hrKjcEHS40Yc3Ho1vMYgb"
"11n7MSW56wf6UhNkXrzukJ","2bZlVti3G35TXHANYliIUF","199827","94.999","3","6","0","0.501","0.537","0.54","0.94","0.129","-11.308","0.0289","0.529","https://api.spotify.com/v1/audio-analysis/11n7MSW56wf6UhNkXrzukJ","https://api.spotify.com/v1/tracks/11n7MSW56wf6UhNkXrzukJ"
"2LOFgYXEVFQF7jyLfjnBv5","2bZlVti3G35TXHANYliIUF","191960","182.009","3","11","0","0.987","0.55","0.0913","0.894","0.103","-18.755","0.063","0.188","https://api.spotify.com/v1/audio-analysis/2LOFgYXEVFQF7jyLfjnBv5","https://api.spotify.com/v1/tracks/2LOFgYXEVFQF7jyLfjnBv5"
"7AndstOzRxh2EQPvKP70Vy","2bZlVti3G35TXHANYliIUF","99653","95.01","4","0","1","0.56","0.6","0.451","0.896","0.125","-12.054","0.0245","0.899","https://api.spotify.com/v1/audio-analysis/7AndstOzRxh2EQPvKP70Vy","https://api.spotify.com/v1/tracks/7AndstOzRxh2EQPvKP70Vy"
"2S6r5Aa4UxkyPuZdRcU8NM","2bZlVti3G35TXHANYliIUF","194093","159.952","4","5","1","3.1e-05","0.552","0.858","0.867","0.108","-11.177","0.0803","0.604","https://api.spotify.com/v1/audio-analysis/2S6r5Aa4UxkyPuZdRcU8NM","https://api.spotify.com/v1/tracks/2S6r5Aa4UxkyPuZdRcU8NM"
"226rCyLwmkOQZcuxYtLrWh","2bZlVti3G35TXHANYliIUF","121760","95.043","4","9","0","0.288","0.446","0.459","0.934","0.759","-9.322","0.0276","0.545","https://api.spotify.com/v1/audio-analysis/226rCyLwmkOQZcuxYtLrWh","https://api.spotify.com/v1/tracks/226rCyLwmkOQZcuxYtLrWh"
"6E9qyxftNTUZNR406G0fOF","2bZlVti3G35TXHANYliIUF","288560","135.851","4","10","1","0.862","0.161","0.274","0.939","0.089","-11.929","0.0343","0.0408","https://api.spotify.com/v1/audio-analysis/6E9qyxftNTUZNR406G0fOF","https://api.spotify.com/v1/tracks/6E9qyxftNTUZNR406G0fOF"
"3kgEOUanCx2IBDf08gzqTH","2bZlVti3G35TXHANYliIUF","83733","101.548","4","0","1","0.949","0.662","0.128","0.963","0.104","-14.771","0.0873","0.602","https://api.spotify.com/v1/audio-analysis/3kgEOUanCx2IBDf08gzqTH","https://api.spotify.com/v1/tracks/3kgEOUanCx2IBDf08gzqTH"
"0DOshNohKsLMYgzKCB5U9P","2bZlVti3G35TXHANYliIUF","85280","133.219","4","10","1","0.995","0.389","0.0649","0.92","0.268","-13.672","0.0857","0.611","https://api.spotify.com/v1/audio-analysis/0DOshNohKsLMYgzKCB5U9P","https://api.spotify.com/v1/tracks/0DOshNohKsLMYgzKCB5U9P"
"7agRBZB4wjAUqfBlTHqvvt","2bZlVti3G35TXHANYliIUF","125347","90.019","3","2","1","0.365","0.328","0.424","0.177","0.599","-8.177","0.0283","0.113","https://api.spotify.com/v1/audio-analysis/7agRBZB4wjAUqfBlTHqvvt","https://api.spotify.com/v1/tracks/7agRBZB4wjAUqfBlTHqvvt"
"09k7oMlsJcIxmgI4EkGZ04","2bZlVti3G35TXHANYliIUF","153013","151.638","4","9","0","0.371","0.246","0.74","0.43","0.174","-10.457","0.0514","0.514","https://api.spotify.com/v1/audio-analysis/09k7oMlsJcIxmgI4EkGZ04","https://api.spotify.com/v1/tracks/09k7oMlsJcIxmgI4EkGZ04"
"6gajlVwJH5YICRn8BMCVnn","2bZlVti3G35TXHANYliIUF","189347","138.008","4","7","1","0.297","0.4","0.397","0.717","0.0485","-11.598","0.0582","0.187","https://api.spotify.com/v1/audio-analysis/6gajlVwJH5YICRn8BMCVnn","https://api.spotify.com/v1/tracks/6gajlVwJH5YICRn8BMCVnn"
"5qduXXMRCf4ud2c9Iy5UF9","2bZlVti3G35TXHANYliIUF","243493","140.046","4","7","1","0.866","0.535","0.153","0.981","0.0963","-17.492","0.0343","0.478","https://api.spotify.com/v1/audio-analysis/5qduXXMRCf4ud2c9Iy5UF9","https://api.spotify.com/v1/tracks/5qduXXMRCf4ud2c9Iy5UF9"
"2MNslQqbpJJ96iuOiKqQgB","2bZlVti3G35TXHANYliIUF","118253","79.987","1","9","0","0.884","0.556","0.255","0.824","0.0905","-17.951","0.0493","0.284","https://api.spotify.com/v1/audio-analysis/2MNslQqbpJJ96iuOiKqQgB","https://api.spotify.com/v1/tracks/2MNslQqbpJJ96iuOiKqQgB"
"7Dd04YD1xm3XDdFWJy0Owr","2bZlVti3G35TXHANYliIUF","114867","78.825","4","7","1","0.869","0.196","0.289","0.963","0.0696","-14.514","0.0349","0.0367","https://api.spotify.com/v1/audio-analysis/7Dd04YD1xm3XDdFWJy0Owr","https://api.spotify.com/v1/tracks/7Dd04YD1xm3XDdFWJy0Owr"
"0MS2nmmGm0FKfLaDHGwYwI","2bZlVti3G35TXHANYliIUF","105640","60.08","4","2","0","0.0381","0.226","0.193","0.298","0.183","-12.249","0.0368","0.0383","https://api.spotify.com/v1/audio-analysis/0MS2nmmGm0FKfLaDHGwYwI","https://api.spotify.com/v1/tracks/0MS2nmmGm0FKfLaDHGwYwI"
"1UXYxYQqXvG6s8bWaHs1oj","2bZlVti3G35TXHANYliIUF","140680","101.758","3","4","0","0.642","0.165","0.205","0.94","0.104","-17.213","0.0342","0.0338","https://api.spotify.com/v1/audio-analysis/1UXYxYQqXvG6s8bWaHs1oj","https://api.spotify.com/v1/tracks/1UXYxYQqXvG6s8bWaHs1oj"
"3xIpTD3F5H1l4eW66GNM4Q","2bZlVti3G35TXHANYliIUF","238533","96.963","3","2","1","0.00992","0.335","0.502","0.696","0.156","-10.914","0.0299","0.179","https://api.spotify.com/v1/audio-analysis/3xIpTD3F5H1l4eW66GNM4Q","https://api.spotify.com/v1/tracks/3xIpTD3F5H1l4eW66GNM4Q"
"7CM5y44hLPNpWk4IociBZT","2bZlVti3G35TXHANYliIUF","164253","85.036","4","9","0","0.956","0.118","0.166","0.922","0.102","-17.351","0.0379","0.0398","https://api.spotify.com/v1/audio-analysis/7CM5y44hLPNpWk4IociBZT","https://api.spotify.com/v1/tracks/7CM5y44hLPNpWk4IociBZT"
"5jeTf745O0mZJZkyjbAQrW","2bZlVti3G35TXHANYliIUF","283307","88.56","3","0","1","0.925","0.138","0.205","0.797","0.353","-12.55","0.0326","0.0602","https://api.spotify.com/v1/audio-analysis/5jeTf745O0mZJZkyjbAQrW","https://api.spotify.com/v1/tracks/5jeTf745O0mZJZkyjbAQrW"
"4A4JbwdQ21CXcSW53FOEkb","2bZlVti3G35TXHANYliIUF","36027","71.636","1","0","1","0.927","0.209","0.502","0.634","0.132","-8.746","0.0352","0.115","https://api.spotify.com/v1/audio-analysis/4A4JbwdQ21CXcSW53FOEkb","https://api.spotify.com/v1/tracks/4A4JbwdQ21CXcSW53FOEkb"
"4vbt0dO8aDmlIkSeKfmjuh","2bZlVti3G35TXHANYliIUF","184467","155.537","4","7","1","0.382","0.141","0.366","0.155","0.278","-10.07","0.0298","0.0361","https://api.spotify.com/v1/audio-analysis/4vbt0dO8aDmlIkSeKfmjuh","https://api.spotify.com/v1/tracks/4vbt0dO8aDmlIkSeKfmjuh"
"1xU5IE3PaHiX9hYY6XpMrl","2bZlVti3G35TXHANYliIUF","233520","80.224","4","2","1","0.104","0.239","0.38","0.849","0.0953","-10.221","0.029","0.19","https://api.spotify.com/v1/audio-analysis/1xU5IE3PaHiX9hYY6XpMrl","https://api.spotify.com/v1/tracks/1xU5IE3PaHiX9hYY6XpMrl"
"3gmRsq0Pr4plEOPUMy3oIM","2bZlVti3G35TXHANYliIUF","345680","91.523","3","5","1","0.197","0.216","0.496","0.881","0.0897","-8.654","0.0304","0.145","https://api.spotify.com/v1/audio-analysis/3gmRsq0Pr4plEOPUMy3oIM","https://api.spotify.com/v1/tracks/3gmRsq0Pr4plEOPUMy3oIM"
"1fyMDnkWpa10dGGOOf2fp4","2bZlVti3G35TXHANYliIUF","228760","75.371","4","2","1","0.984","0.473","0.144","0.928","0.138","-15.874","0.12","0.296","https://api.spotify.com/v1/audio-analysis/1fyMDnkWpa10dGGOOf2fp4","https://api.spotify.com/v1/tracks/1fyMDnkWpa10dGGOOf2fp4"
"06qcTk6gnUxCjZ547xWRw2","2bZlVti3G35TXHANYliIUF","337120","149.713","3","2","1","0.556","0.214","0.284","0.629","0.138","-11.696","0.03","0.107","https://api.spotify.com/v1/audio-analysis/06qcTk6gnUxCjZ547xWRw2","https://api.spotify.com/v1/tracks/06qcTk6gnUxCjZ547xWRw2"
